text	label
CC\C=C\[C@H]1CCC[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)[NH+](C)C)[C@@H](C)C(=O)C3=C[C@H]4[C@@H]5C[C@H](O[C@@H]6O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]6OC)[C@@H](O)[C@H]5C=C[C@H]4[C@@H]3CC(=O)O1	0
Cc1ncc(CN2CC[NH2+]/C/2=C\[N+](=O)[O-])cn1	1
CC(=O)c1ccc2nc(cn2c1)c3cccnc3	0
CCN(C(=O)NCCC(F)(F)F)c1c[nH+]c(s1)c2cccnc2	0
Cc1nn(cc1N(Cc2ccncc2)c3cccc(Sc4ccccc4)n3)c5cccnc5	0
Cc1[nH+]c(sc1N(CC#C)C(=O)CCS(=O)(=O)C)c2cccnc2	0
CN(C(=O)NCC=C)c1c[nH+]c(s1)c2cccnc2	0
CSCCOC(C)C(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	0
F\C(=C/C(c1cc(Cl)c(Cl)c(Cl)c1)C(F)(F)F)\c2ccc(C(=O)NC3CCS(=O)(=O)C3)c(c2)C(F)(F)F	0
CC(C)C(C)NC(=O)Nc1nc(ns1)c2ccccc2	0
[O-]c1ccncc1[N+](=O)[O-]	0
CC(=O)N(CC#C)c1sc(nc1Cl)c2cccnc2	0
CSCCC(=O)N(CC1CC1)c2cn(nc2C)c3cccnc3	0
CCN(C(=O)C(C)O)c1cn(nc1Cl)c2cccnc2	0
CSCCC(=O)N(C)c1nnc(s1)c2ccccn2	0
CN(\C=N\c1ccc(C)cc1C)C=Nc2ccc(C)cc2C	0
CCCCNC(=O)CN1C(=Nc2c(sc3nc(cc(C)c23)C(F)(F)F)C1=O)C	0
Fc1ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(Br)c4)C3(Cl)Cl)ccc2Cl)c(F)c1	1
CN(C(=O)c1cn(nc1C)c2cccnc2)c3ccc(cc3)C#N	0
CC(C)(C)OC(=O)CNC(=O)c1ccc(cc1C(F)(F)F)\C(=C\C(c2cc(Cl)c(Cl)c(Cl)c2)C(F)(F)F)\F	0
CCC1CN(CCO1)C(=O)Nc2cccnc2	0
CNC(=O)N(C)c1cn(nc1Cl)c2cccnc2	0
CC(C)(C)c1c2C(=O)c3ccccc3c2nn1C(=O)c4ccccc4	0
COCCN(C(=O)C(C)SC)c1cn(nc1Cl)c2cccnc2	0
CSCCC(=O)N1CCCCC1c2ccc(Cl)nc2	0
CS(=O)(=NC#N)C(Cc1ccccc1)c2ccc(Cl)nc2	0
Cc1nc2ccccc2nc1CN3C(=O)CN(C4CCCC4)C3=O	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=S)N2CCOCC2)C	0
CN(C(=O)Cc1ccc(Oc2ccc(cc2)C(F)(F)F)cc1)c3snc(C)c3Cl	0
FC(F)(F)CON1CCc2nc(sc2C1=O)c3cccnc3	0
FC(F)(F)c1onc(c1)c2ccc(Oc3cc(Cl)nc(Cl)n3)cc2	0
C[NH+](C)C[C@H]1SSC[C@H]1O	0
CCN(OC)C(=O)c1[nH+]c(NC(=O)c2cccnc2)cn1C	0
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1c[nH+]c(s1)c2cccnc2	0
CC([NH2+]C1=NCCO1)c2ccccc2C	0
Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(Cl)c(Br)c4)C3(Cl)Cl)ccc2Cl)c1F	0
CCN(C(=O)CCSCCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
C\C(=N/NC=O)\c1ccc(Cl)c(Cl)c1	0
Fc1cc(F)c(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4cc(Cl)cc(Cl)c4)C3(Cl)Cl)ccc2Cl)cn1	0
CS\C(=N/C(Cc1cc(Cl)cc(Cl)c1)c2cccc(C)c2C)\N3CCOC3=O	0
CCN(C(=O)C1CCC1)c2sc(nc2Cl)c3cccnc3	0
CSCC(C)(C)C(=O)N(C)c1cc([nH+]cn1)c2cncc(F)c2	0
CC(C)NC(=O)c1ccc2nc(sc2c1)c3cccnc3	0
CSCCC(=O)N(CC1CC1)c2sc([nH+]c2C)c3cccnc3	0
CO\N=C(/CSCC1CC1(F)F)\C(=O)N(CC#C)c2cn(nc2Cl)c3cccnc3	1
CCN(C(=O)C(C)OC(=O)CC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CSC1=NC(=O)C(=NN1C)c2ccccc2	0
Cc1ccc(NCc2cn(C)nc2c3ccncc3)nc1	0
Cc1nnc(NC2=[NH+]CCN2Cc3ccc(Cl)nc3)s1	0
COc1ccc(cc1)N2N=C(OC(C)C)OC2=O	0
CCc1onc(c1)C(=O)N(C)c2sc(nc2Cl)c3cccnc3	0
CSCCC(=O)N(C)c1cc(ccn1)c2ccc[nH+]c2	0
C\S(=N/C#N)\CCNC(=O)c1cnccc1C(F)(F)F	0
Cn1cc(NC(=O)c2cccnc2)[nH+]c1C(=O)NCC=C	0
Clc1cc(cc(Cl)c1Cl)[C@@H]2[C@@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)NC4(CC4)C#N)C2(Cl)Cl	1
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=S)N\N=C\c2ccc(F)cc2)C	0
CCO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](O[C@@H]2C[C@H]3C=C[C@@H]4[C@@H](C[C@@H]5[C@H]4CC(=O)O[C@@H](CC)CCC[C@H](O[C@H]6CC[C@@H]([C@@H](C)O6)[NH+](C)C)[C@@H](C)C5=O)[C@@H]3C2)[C@@H]1OC	0
Cn1nccc1C(=O)Nc2cccnc2	0
C[C@@]1(COC(=O)C2CC2)[C@H](CC[C@@]3(C)C1C[C@H](O)[C@@]4(C)OC5=C([C@H](O)C34)C(=O)OC(=C5)c6cccnc6)OC(=O)C7CC7	0
CSc1cccc(c1)C(=O)N(C)c2nnc(s2)c3cccnc3	0
CN(C(=O)c1cc(NC(=O)[C@@H]2[C@@H](c3ccc(Cl)c(Cl)c3)C2(Cl)Cl)ccc1Cl)c4ccc(F)cc4	0
FC(F)(F)CCCC(=O)N(CC1CC1)c2sc([nH+]c2Cl)c3cccnc3	0
CCc1csc(N=S2(=O)CCCC2Cc3ccc(Cl)nc3)n1	0
CNc1nnc(s1)c2cccnc2	0
CS\C(=N/C(Cc1ccncc1)c2cccc(Cl)c2Cl)\N3CCOC3=O	0
CCN1C[C@H](Oc2ccccc2C1)c3ccc(Br)cc3	0
CC1CC1C(=O)N(C)c2sc([nH+]c2Cl)c3cccnc3	1
CCSCC(=O)N(C)c1sc(nc1Cl)c2cccnc2	0
FC(F)(F)Oc1ccc(COc2nc[nH+]cc2N3CCOCC3)cc1	0
C\C(=N\N1CCCCC1c2cccnc2)\c3ccccc3	0
CC\C(=N/N(C)C(=O)CC(C)C)\c1ccc(Cl)cc1	0
Clc1ccc2cnc3ccccc3n12	0
CCc1ccc(cc1)c2onc(n2)c3cccnc3	0
CCNC(=S)N=S(=O)(C)C(C)c1ccc(nc1)C(F)(F)F	0
CCN(C(=O)CCSCCC(F)(F)F)c1cn(nc1C)c2ccc[n+]([O-])c2	1
CN(CCSCCC(F)(F)F)C(=O)c1cnn(c1C)c2cccnc2	0
CS(=O)(=O)c1cnccc1C2CC(=NO2)c3ccc(OC(F)(F)F)cc3	0
CSc1cccc(n1)N(Cc2ccccn2)c3cn(nc3C)c4cccnc4	0
FC(F)(F)C(F)(F)c1ccc(COc2nc[nH+]cc2N3CCOCC3)cc1	0
FC(F)(F)c1csc(NC2=[NH+]CCN2Cc3ccc(Cl)nc3)n1	0
CSCCC(=O)N(CCF)c1c[nH+]c(s1)c2cccnc2	0
CCN(C(=O)CCCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CSCC(C)(C)C(=O)Nc1cn(nc1C)c2cccnc2	1
CCN(C(=O)CCSc1ccc(cn1)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
Fc1cc(F)c2ncnc(NCCc3ccc(Oc4ccc(cc4)C(F)(F)F)cc3)c2c1	1
CCN(C(=O)CCSC(C)C)c1cn(nc1Cl)c2cccnc2	0
CCCNC(=O)N(C)c1sc([nH+]c1C)c2cccnc2	1
CSC\C(=N\c1cn(nc1Cl)c2cccnc2)\S	0
CCOP(=O)(CSCCC(=O)N(CC)c1cn(nc1Cl)c2cccnc2)OCC	0
FC(F)(F)c1ccncc1C(=O)NC(=[NH2+])c2ccc(NC(=O)c3cnccc3C(F)(F)F)cc2	0
CN(C(=O)C1CSC(=O)N1)c2nnc(s2)c3cncc(F)c3	0
CN(C)c1cccc(\C=N\N=C\c2cccc(C)c2)c1	0
CCC(SCC(F)(F)F)C(=O)N(CC)c1cn(nc1Cl)c2cccnc2	0
CS\C(=N/C(Cc1cc(C)cc(C)c1)c2cccc(Cl)c2Cl)\NCC3CCCO3	0
Clc1ncc(CN2CC[NH+]=C2NC#N)s1	0
CCN(C(=O)CSc1ccc(OC(F)(F)F)cc1)c2cn(nc2Cl)c3cccnc3	0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl	0
FC(F)(F)c1ccc(cn1)N2CCc3nn(cc3C2)c4cccnc4	1
COC(=O)[N-]Nc1cc(ccc1Cl)\C(=N\OCc2cccc(C)n2)\C	0
FC(F)(F)Cc1ccc(COc2ncncc2Br)cc1	0
CN(C)C(=O)c1cnccc1NC(=O)c2ccc(cc2)C(F)(F)F	0
CN(C)C(=O)Nc1ccc(SCc2cccc(Cl)n2)cc1	0
Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(Cl)c(F)c4)C3(Cl)Cl)ccc2Cl)c1F	1
Fc1cc(ccc1COc2nc[nH+]cc2N3CCCCC3)C(F)(F)F	0
CCN(C(=O)CCSC)c1sc(nc1Cl)c2cccnc2	1
Cc1nn(cc1COc2ccc(OC(F)(F)F)cn2)c3cccnc3	0
CCN(C(=O)CCNCC(F)F)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)CC(C)SC)c1sc([nH+]c1C)c2cncc(F)c2	1
COc1ccc2Sc3cc(F)ccc3CC(N4CCN(C)CC4)c2c1	0
CCN(C(=O)CCNC(=O)\C=C\C(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)CCC1CN(Cc2ccc(nc2)C(F)(F)F)C1=O)c3cn(nc3Cl)c4cccnc4	0
CSCC(C)C(=O)Nc1cn(nc1Cl)c2cccnc2	1
COc1cc(CN2CC[NH+](CCc3ccccc3C(F)(F)F)CC2)c(cc1OC)[N+](=O)[O-]	0
CC(NC(=S)NCCO)c1cccs1	1
Fc1cncc(c1)n2cc(c(Cl)n2)c3cccc(n3)C(F)(F)F	1
COC(=O)c1[nH+]c(NC(=O)c2cccnc2)cn1C	1
Cc1cccc(OCC2=[NH+]CCN2C(=O)Nc3ccc(Cl)cc3)c1C	1
CS\C(=N/Cc1cc(Br)ccc1F)\N2CCOC2=O	0
CC(CS(=O)CC1CC1(F)F)C(=O)N(C)c2nnc(s2)c3cccnc3	1
O=C1N(Cc2nccs2)CCc3nn(cc13)c4cccnc4	0
CSCCO\N=C/1\CCCc2nc(sc12)c3cccnc3	0
Cc1nn(cc1CCc2ccc(c[nH+]2)C(F)(F)F)c3cccnc3	0
COCC1(CC1)C(=O)[N-]S(=O)(=O)Cc2ccccc2	0
CCN(C(=O)C1CCN(C1)C(=O)C(F)(F)F)c2cn(nc2Cl)c3cccnc3	0
CC(C)N(C(=O)OC(C)(C)C)c1sc(nc1C)c2cccnc2	0
Cc1[nH+]c(sc1NC(=O)CCS(=O)(=O)C)c2cncc(F)c2	0
Cc1ccc(cc1)C23OC(=O)C(C)(C)C2OC(=O)C3(C)C	0
CO\C=C(/C(=O)OC)\c1ccccc1COc2cccc(n2)C(F)(F)F	0
CS(=O)(=O)CCOc1ccc(nn1)c2ccccc2	0
C[NH+]1CCC(CC1)(C#N)c2ccccc2	0
CCCN(C(=O)CC(SC)C1CC1)c2cn(nc2Cl)c3cccnc3	1
CCN(C(=O)CCSC)c1sc([nH+]c1C)c2cccnc2	0
CCN(C)C(=O)N(CC)c1c[nH+]c(s1)c2cncc(F)c2	0
CCCCC#Cc1cncc(OC[C@@H]2CCC[NH+]2C)c1	0
CCC(C)C(C)\C=N\N(C)c1ccc(nn1)c2cccnc2	0
CSc1cncc(F)c1C2CC(=NO2)c3cccc(c3)C(F)(F)F	0
ClCCNC(=O)NC(CCc1ccccc1)c2ccccc2	0
Cc1cc(C)cc(CC(NC(=S)OCC[NH3+])c2cccc(Cl)c2Cl)c1	1
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=O)NC(=O)CCl)C	0
Cc1ccc(cn1)c2cn(nc2C)c3cccnc3	0
CSCCC(=O)N(CC=C)c1cn(nc1C)c2cncc(F)c2	0
Fc1ccc(NC(=O)c2cc(NC(=O)[C@@H]3[C@@H](c4ccc(F)c(Cl)c4)C3(Cl)Cl)ccc2Cl)cc1	1
FC(F)(F)c1cc(nc(Cl)c1Cl)N2CCCC2c3ccccn3	0
Fc1cncc(c1)c2nc3ncc(cc3s2)C(F)(F)F	0
CN(C(=O)C)c1cc([nH+]cc1C)c2cccnc2	0
CCN1C[C@H](Oc2ccccc2C1)c3cccc(OC)c3	0
CN(C(=O)c1cnn(C)c1C(F)(F)F)c2sc(nc2Cl)c3cccnc3	1
F\C(=C/C(c1cc(Br)cc(Br)c1)C(F)(F)F)\c2ccc(C(=O)NC3(CC3)C(=O)NCC(F)(F)F)c(c2)C(F)(F)F	0
CCOC(=O)c1nc(NC(=O)c2cccnc2)cn1CC	0
CCSC(=O)N(C)c1nnc(s1)c2cncc(F)c2	0
CCO[C@@H]1[C@@H](OC)[C@H](C)O[C@@H](O\N=C\c2ccc(cc2)C#Cc3ccc(cc3)C(F)(F)F)[C@@H]1OC	0
NC(=S)c1cccnc1	0
CC(C)c1ccc2c(c1)C(Cc3ccc(F)cc3S2=O)N4CCN(C)CC4	0
CC(OC(F)(F)F)C(=O)Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4cc(F)cc(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)c1F	0
CSCCC(=O)N(C)c1nc(nn1C)c2cccnc2	0
CCN(C(=O)CCN(C)C(=O)OC(C)(C)C)c1cn(nc1Cl)c2cccnc2	0
Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(Br)c4)C3(Cl)Cl)ccc2Cl)c1F	1
Cc1cccc(\C=N\N=C\c2ccc(Cl)cc2)c1	0
COc1ccc(CN(C(=O)C(C)SC)c2cn(nc2Cl)c3cccnc3)cc1	0
[O-][N+](=O)\C=C\1/[NH2+]CCN1Cc2cnc(Cl)s2	1
CCCN(C)C(=O)N(CC)c1c[nH+]c(s1)c2cncc(F)c2	0
CCN(C(=O)C1CC1)c2cn(nc2Cl)c3cccnc3	1
CCN(C(=O)CCCC#N)c1cn(nc1Cl)c2cccnc2	0
CO\N=C(\CCS(=O)(=O)C)/c1sc(nc1Cl)c2cccnc2	0
CN(C(=O)OC(C)(C)C)c1cn(nc1C)c2cncc(F)c2	0
CC(Cl)C(=O)N(C)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)C(C)N(C)S(=O)(=O)C)c1cn(nc1Cl)c2cccnc2	1
CSCCC(=[NH2+])Nc1cn(nc1Cl)c2cccnc2	0
N\N=C(\c1ccc(Cl)cc1)/c2ccc(OS(=O)(=O)CCl)cc2	0
CCN(C(=O)N(C)CC1CC1)c2c[nH+]c(s2)c3cccnc3	1
Cc1cc(N)nn1C(=O)c2cccnc2	0
Fc1cc(F)c2ncnc(NCCc3ccc(Oc4ccc(cn4)C(F)(F)F)cc3)c2c1F	1
FC(F)(F)c1cccc(c1)C(=O)NC(=O)c2cnccc2C(F)(F)F	0
Cc1nn(cc1c2ccnc(Cl)n2)c3cccnc3	1
CCN(C(=O)N(C)C)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)CCN(C)C(=O)CCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CSc1ccc(cc1)C(=O)N(C)c2nnc(s2)c3cccnc3	0
C\S(=N\C#N)\c1cncc(F)c1C2OC(=O)c3cc(ccc23)C(F)(F)C(F)(F)F	0
CC(c1ccc(nc1)C(F)(F)F)S(=O)(=NC(=N)NOCC2CO2)C	0
FC(F)COc1cccc(NC(=O)c2ccnnc2)n1	0
CN(C(=O)C(C)(C)C)c1cnn(c1)c2cccnc2	0
CCN(C(=O)CCN(C)S(=O)(=O)c1cn(C)cn1)c2cn(nc2Cl)c3cccnc3	0
FC(F)(F)CC(=O)N(CC1CC1)c2cn(nc2Cl)c3cccnc3	1
FC(F)c1cc(Cl)cc(c1)[C@H]2[C@H](C(=O)Nc3ccc(Cl)c(c3)C(=O)Nc4ccc(F)cc4F)C2(Cl)Cl	0
CN(C(=O)CC1CC1)c2cn(nc2C)c3cncc(F)c3	0
CSc1cncc(F)c1C2CC(=NO2)c3ccc(F)c(c3)C(F)(F)F	0
O=C1N(Cc2ccccn2)CCc3nn(cc13)c4cccnc4	0
CCN(C(=O)C(C)C\C=N/OCCC1CC1(F)F)c2cn(nc2Cl)c3cccnc3	0
CCN(C(=O)C1CCC(=O)C1)c2cn(nc2C)c3cncc(F)c3	0
CCN(C(=O)CCC1CCN(CCC2CC2(F)F)C1=O)c3cn(nc3Cl)c4cccnc4	0
CC(C)S(=O)CCC(=O)N(C)c1cn(nc1Cl)c2cccnc2	0
CO\N=C(/CN1CCc2nn(cc2C1=O)c3cccnc3)\c4ccccc4	0
CC(C)CC(NC(=O)OC(C)(C)C)C(=O)N(C)c1sc([nH+]c1C)c2cccnc2	0
CN(C)\C=N\C(=S)c1cccnc1	0
OC(c1ccc(cc1)C(F)(F)C(F)(F)F)c2c(Cl)cncc2Cl	0
Fc1cc(F)cc(CNC(=S)N2CCOC2=O)c1	0
CCN(C(=O)C(C)N(C)C(=O)C)c1cn(nc1Cl)c2cccnc2	0
FC(F)(F)c1ccc(cc1)c2onc(n2)c3cccnc3	0
CSCC(=O)N1N=C(SC1(C)C)c2cn(nc2C)c3cccnc3	0
CN(C(=O)CCS(=O)C)c1sc([nH+]c1C(F)(F)F)c2cccnc2	0
Cc1cc(ccc1NC(=O)c2cc(NC(=O)[C@@H]3[C@@H](c4ccc(Cl)c(Cl)c4)C3(Cl)Cl)ccc2Cl)C#N	0
CC(C#C)N(C(=O)[C-](C)S(=O)C)c1cn(nc1Cl)c2cccnc2	1
CCN(C(=O)C1CCSC1)c2cn(nc2Cl)c3cccnc3	0
Cc1onc(n1)C2CCN(CC2)C(=O)Nc3cccnc3	0
CN(C(=O)NCCS(=O)C)c1c[nH+]c(s1)c2cncc(F)c2	0
CCN(C(=O)N(C)c1cn(nc1Cl)c2cccnc2)S(=O)(=O)c3ccc(Cl)s3	1
CC(=O)N(\N=C(/c1ccc(OS(=O)(=O)C(F)(F)F)cc1)\c2ccc(Cl)nc2)C(=O)C	0
Fc1cc(F)c(NC(=O)c2cc(NC(=O)[C@@H]3[C@@H](c4cc(Cl)cc(Cl)c4)C3(Cl)Cl)ccc2Cl)c(F)c1	0
CSCCNC(=O)N(C)c1c[nH+]c(s1)c2cncc(F)c2	0
CN(C(=O)Nc1cc(cc(OCC(F)(F)F)n1)C(F)(F)F)c2ccc(Br)nc2	0
[NH3+]C(c1ccccn1)C2(CCC2)c3ccccn3	0
CS(=O)(=O)CCC(=O)N(CC#C)c1cn(nc1Br)c2cncc(F)c2	0
CN(C(=O)CCS(=O)CCC(F)(F)Cl)c1cn(nc1Cl)c2cccnc2	1
Cc1cc(C)cc(CC(NC(=S)N2CCSC2=O)c3cccc(C)c3C)c1	0
CCN(C(=O)CCSC(F)(F)C=C)c1cn(nc1Cl)c2cccnc2	0
COCCNC(=O)c1ccc(nc1)C(F)(F)F	0
CCN(C(=O)CCSC(C)C(=O)NC(C)(C)C)c1cn(nc1Cl)c2cccnc2	0
CC1=NNC(=O)N(C1)\N=C\c2ccc[n+]([O-])c2	1
COC(=O)N(C)\N=C(/c1ccc(OS(=O)(=O)C(F)(F)F)cc1)\c2ccc(Cl)nc2	0
CN(C(=O)c1cccnc1)c2nnc(s2)C3CC3	0
ClC(Cl)(Cl)C(C(CCc1ccc(Br)cc1)COC2CCCCO2)c3ccc(Br)cc3	0
Cc1c(cnn1CC(F)(F)F)C2=NCCN2c3ccc[nH+]c3	0
Clc1cccc(NC(=O)Cc2ccsc2)c1	0
CC[NH+](CC)\C(=N\C(Cc1cc(C)cc(C)c1)c2cccc(Cl)c2Cl)\SC	0
Cc1cccc(Oc2ccc(CCNc3ncnc4nccnc34)cc2)n1	0
CCN(C(=O)Cc1ccc(SC)cc1)c2cn(nc2C)c3cncc(F)c3	0
CSCCC(=O)N(C)c1cccc(c1)c2cccnc2	0
CNc1cc[nH+]c(c1)c2cccnc2	0
CCSc1cncc(Cl)c1n2ncc3cc(OC(F)(F)F)ccc23	0
Cc1cc(C)cc(CC(NC(=S)N2CCOC2(C)C)c3cccc(Cl)c3Cl)c1	0
FC(F)(F)CCN1CCN(CCc2ccccc2C(F)(F)F)CC1	0
COc1ccc(CC(=O)Nc2snc(C)c2Cl)cc1	0
CCN(C(=O)C(C)N(C)C(=O)N(C)C)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)CCC(=O)OCCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CSC(C)C(=O)Nc1cn(nc1Cl)c2cccnc2	1
CCN(C(=O)CCS(=O)CCC(F)(F)F)c1cn(nc1Cl)c2ccc[n+]([O-])c2	1
O=C(Nc1ccc2ccccc2n1)c3cccnc3	0
CN(C(=O)COc1ccccc1)c2nnc(s2)c3cccnc3	0
CC(=O)Nn1cc(nc1C)c2cccnc2	0
CSCC(=O)N(C(=O)CCSCCC(F)(F)F)c1cn(nc1Cl)c2cccnc2	1
CCN(C(=O)CC(SC)C1CC1)c2cn(nc2Cl)c3cccnc3	1
CC(Cc1ccc(cc1)c2ncn(n2)c3ccc(OC(F)(F)F)cc3)NC(=O)\N=C\4/SCC(=O)[NH+]4c5cc(C)ccc5C(C)C	0
Cc1ccc(cc1)c2c[n+](c3CCCCCn23)c4ccc5OCOc5c4	0
FC(F)(F)c1ccc(cc1)C(=O)CN2CCc3nn(cc3C2=O)c4cccnc4	0
CCCCSCCC(=O)N(CC)c1cn(nc1Cl)c2cccnc2	0
FC(F)(F)c1ccc2C(=O)N(Cc2c1)c3cccnc3	0
Fc1cc(cc2sc(nc12)c3ccncc3)C(F)(F)F	0
C[NH+](C)CCC(c1ccccc1)c2ccccn2	0
CS\C(=N/Cc1cc(F)ccc1C(F)(F)F)\N2CCOC2=O	0
C\C(=N/N)\c1cccc(C)c1	0
CSc1cncc(F)c1C2CC(CO2)c3ccc(OC(F)(F)F)cc3	0
FC1(F)CC(C1)NC(=O)c2cc(NC(=O)[C@@H]3[C@@H](c4ccc(Cl)c(Cl)c4)C3(Cl)Cl)ccc2Cl	0
C[C-](C(=O)N(CC#C)c1cn(nc1C)c2cccnc2)S(=O)C	1
CNC(=S)N\N=C\c1ccc(Cl)nc1	0
CCN(C(=O)C(C)CSC)c1sc(nc1Cl)c2cncc(F)c2	1
C[NH+]1CCC(=C(c2ccc(Cl)cc2)c3ccc(cc3)C(F)(F)F)CC1	0
Cc1[nH+]c(sc1N(CC2CC2)C(=O)CCS(=O)C)c3cccnc3	0
CCC(C)NC(=O)N(C)c1c[nH+]c(s1)c2cncc(F)c2	0
CSCCNC(=O)c1cccc(NC(=O)c2cccnc2)n1	0
CCN(C(=O)CNC(=O)CC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CCOC(=O)N(C)CCC(=O)N(CC)c1cn(nc1Cl)c2cccnc2	0
Clc1cc(Cl)cc(CO\N=C\2/CCCc3nn(cc23)c4cccnc4)c1	0
CCN(C(=O)C(C)SC(C)C)c1cn(nc1Cl)c2cccnc2	1
CCSC(=O)N(CC)c1cn(nc1Cl)c2cccnc2	0
CSCCCC(=O)N(C)c1sc([nH+]c1Cl)c2cccnc2	0
c1ccc(cc1)c2nnc(s2)c3cccnc3	0
CCCSCC(C)(C)C(=O)N(C)c1nnc(s1)c2cncc(F)c2	0
FC(F)(F)c1c(cnn1c2ccc(Cl)cc2)C(=O)Nc3cccnc3	0
CCSc1cncc(F)c1C2OC(=O)c3cc(ccc23)C(F)(F)C(F)(F)F	0
CSc1cncc(F)c1C2OC(=O)c3ccc(OC(F)(F)C(F)(F)F)cc23	0
CSc1cncc(F)c1C2CC(=NO2)c3ccc(OC(F)(F)F)cc3	0
CCN(C(=O)CCC[N+](=O)[O-])c1sc(nc1Cl)c2cccnc2	0
COc1cc(CCNc2ncnc3c(F)ccc(F)c23)ccc1Oc4cc(ccn4)C(F)(F)F	0
CSCCN(C)C(=O)Nc1sc([nH+]c1C)c2cccnc2	0
COCCCC(=O)N(C)c1nnc(s1)c2cccnc2	0
Cc1onc(n1)C2(CCC2)[NH2+]CCSC3CCCCC3	0
Cn1nc(cc1COc2ccc(cn2)C(F)(F)F)c3cccnc3	0
CCSCC(=O)N(CC)c1cn(nc1C)c2cccnc2	1
CCc1csc(N=S(=O)(C)Cc2ccc(Cl)nc2)n1	0
CC(C(=O)N(C)c1cn(nc1Cl)c2cccnc2)S(=O)(=O)CCCC(F)(F)F	1
CN(C(=O)CCC#N)c1nnc(s1)c2cncc(F)c2	0
Fc1ccc(Oc2ccc(cc2)C(=O)NC(=O)c3cnccc3C(F)(F)F)cc1	0
FC(F)(F)C(F)(F)CCC(=O)N(CC#C)c1cn(nc1Cl)c2cccnc2	0
CCN(C(=O)[C-](C)S(=O)(=O)CC(F)(F)F)c1cn(nc1Cl)c2cccnc2	0
CCc1csc(N=S(=O)(C)Cc2ccc(nc2)C(F)(F)F)n1	0
CSCCC(=O)N(C(=O)CCSC)c1sc([nH+]c1C)c2cncc(F)c2	0
CC[C@H]1CCC[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)[NH+](C)C)[C@@H](C)C(=O)C3=C[C@H]4[C@@H]5C[C@@H](C[C@H]5C(=C[C@H]4[C@@H]3CC(=O)O1)C)O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6OC	0
CC(F)C(=O)Nc1c(F)ccc(NC(=O)c2cc(NC(=O)[C@H]3[C@H](c4ccc(F)c(c4)C(F)(F)F)C3(Cl)Cl)ccc2Cl)c1F	0
CS[C@@H](C)[C@@]1(C)OC(=NN1C(=O)C)c2cn(nc2C)c3cccnc3	0
FC(F)(F)c1ccc(cc1)c2onc(c2)c3ccncc3c4nccs4	0
CS\C(=N/C(C)c1ccsc1)\N2CCOC2=O	1
CCNc1nc(NC(C)C)nc(n1)N(C#N)C(C)C	0
Cc1noc(n1)C2CCN(CC2)C(=O)Nc3cccnc3	0
CS(=O)(=N[N+](=O)[O-])C1(CC1)c2ccc(Cl)nc2	0
Cc1ccc(NC(=O)N2CC[NH+]=C2COc3cccc(C)c3C)cc1	0
CCOC(=O)c1nnsc1NCCc2ccc(Oc3ccc(Cl)cc3)cc2	0
Clc1ccc(CO\N=C\c2ccncc2)cc1	0
CN(CC(F)(F)F)C(=O)CNC(=O)c1ccc(\C=C\C(c2cc(Cl)c(F)c(Cl)c2)C(C)(F)F)cc1C(F)(F)F	0
CCN(CC)C(=O)c1sc(nc1C)c2cccnc2	0
CCN(C(=O)C(C)CS(=O)(=O)C)c1sc(nc1Cl)c2cccnc2	1
[O-]C(=O)c1ncnc2onc(c3cccc(c3)C(F)(F)F)c12	0
